"formula","logLik","RMSE","MAE","R","R2","AIC","n_predictors","intercept","sigma","sigma2","MWa","logKowb","Mptc","LogSaqd","LogSoce","Hdf","Hag","MVh","Texpi","Skin.thicknessj","model_rank"
"logkpl ~ MWa + LogSoce + Texpi",-432.079923491514,0.929698296492378,0.783259481401381,0.58347237458495,0.3404400119038,874.159846983028,3,-4.56425188077479,0.935545513231365,0.875245407327338,0.000241228812764647,NA,NA,NA,0.482722441219177,NA,NA,NA,0.0115724100096265,NA,398
"logkpl ~ MWa + LogSoce + Skin.thicknessj",-432.476890585691,0.930848726166893,0.781978809242927,0.5820710378619,0.33880669311763,874.953781171383,3,-1.16530196816653,0.936703178383965,0.877412844394622,0.000270405894159393,NA,NA,NA,0.479100758213319,NA,NA,NA,NA,1.15118918354167,399
"logkpl ~ MWa + LogSoce",-432.618519246534,0.931259517276838,0.782564598778626,0.581569414933155,0.338222984385693,873.237038493068,2,-1.04428186868874,0.935641939210923,0.875425838410376,0.000203241384823441,NA,NA,NA,0.478775253120604,NA,NA,NA,NA,NA,400
"logkpl ~ MWa + Mptc + MVh + Texpi + Skin.thicknessj",-443.103661302268,0.962180423483747,0.835141502351472,0.541799792940782,0.293547015630674,900.207322604536,5,-0.88966864241485,0.971300820965584,0.943425284808417,-0.00811074391253143,NA,-0.00343284890655817,NA,NA,NA,NA,0.00963686581561535,-0.00142296130449905,0.292544216043447,401
"logkpl ~ MWa + Mptc + MVh + Skin.thicknessj",-443.111315101936,0.962203365614594,0.83545829442948,0.541768701610511,0.293513326044739,898.222630203871,4,-1.32311854614996,0.969785857696118,0.940484609787396,-0.00810230449637873,NA,-0.00343441881210409,NA,NA,NA,NA,0.00962754750594646,NA,0.296297077844231,402
"logkpl ~ MWa + Mptc + MVh + Texpi",-443.112218719994,0.96220607423005,0.835205402180475,0.541765030709905,0.293509348500104,898.224437439989,4,-0.852562353746824,0.969788587656391,0.940489904748578,-0.0081304941644688,NA,-0.00343331537306958,NA,NA,NA,NA,0.00964206482650135,-0.00144337074081714,NA,403
"logkpl ~ MWa + Mptc + MVh",-443.120094673883,0.962229682901833,0.83552762876118,0.541733033135048,0.293474679189699,896.240189347767,3,-1.29182718262496,0.9682815015723,0.937569066287108,-0.0081221891715277,NA,-0.00343491415966101,NA,NA,NA,NA,0.00963267878932987,NA,NA,404
"logkpl ~ MWa + MVh + Texpi + Skin.thicknessj",-454.428780898031,0.99673279985365,0.858224186911963,0.491831114476353,0.241897845167052,920.857561796062,4,-1.54730283577735,1.00458739570352,1.00919583560638,-0.0119586551187559,NA,NA,NA,NA,NA,NA,0.01245610436466,-0.00242061451049203,0.347051947890163,405
"logkpl ~ MWa + MVh + Texpi",-454.440003966054,0.996767649061034,0.858492022095938,0.491777218384502,0.241844832521998,918.880007932109,3,-1.50338768975884,1.00303668978582,1.00608260105649,-0.011982706195478,NA,NA,NA,NA,NA,NA,0.01246272670394,-0.00244498813548908,NA,406
"logkpl ~ MWa + MVh + Skin.thicknessj",-454.449426112638,0.996796907094477,0.858634123104509,0.491731963313764,0.241800323744409,918.898852225275,3,-2.28539730901289,1.00306613183386,1.00614166483215,-0.0119472885746995,NA,NA,NA,NA,NA,NA,0.0124424417340344,NA,0.353480446188241,407
"logkpl ~ MWa + MVh",-454.461069463604,0.996833063688628,0.85894505553044,0.491676030255587,0.241745318727893,916.922138927209,2,-2.24823146095655,1.00152406872201,1.00305046022949,-0.0119716731294822,NA,NA,NA,NA,NA,NA,0.0124490478522131,NA,NA,408
"logkpl ~ MWa + Mptc + Texpi + Skin.thicknessj",-459.061470758187,1.01122200610531,0.880800159045235,0.468718506427039,0.219697038267194,930.122941516375,4,-1.21617843994383,1.01919078186308,1.03874984983468,-0.000689629647809309,NA,-0.0048687936159873,NA,NA,NA,NA,NA,0.00159316212669325,0.60197552888434,409
"logkpl ~ MWa + Mptc + Skin.thicknessj",-459.0701747899,1.01124942612943,0.880658891203537,0.468673362506032,0.219654720722711,928.1403495798,3,-0.730240994366461,1.017609548111,1.03552919240668,-0.000691047308805215,NA,-0.00486859007081467,NA,NA,NA,NA,NA,NA,0.598100835301664,410
"logkpl ~ MWa + Mptc + Texpi",-459.094291806546,1.01132540505598,0.881424527379044,0.468548242806851,0.219537455837388,928.188583613093,3,-1.14014298295192,1.01768600489715,1.03568480456353,-0.000722050362954357,NA,-0.00487134901337287,NA,NA,NA,NA,NA,0.00155449133047869,NA,411
"logkpl ~ MWa + Mptc",-459.102578031879,1.0113515115306,0.881210246869993,0.468505241604538,0.219497161410926,926.205156063757,2,-0.666404205869714,1.01611083904884,1.03248123723254,-0.000723230182570972,NA,-0.00487113432640555,NA,NA,NA,NA,NA,NA,NA,412
"logkpl ~ MWa + Texpi + Skin.thicknessj",-481.732148236122,1.08522210381797,0.937615513654634,0.31830017284254,0.101315000031591,973.464296472244,3,-2.43331531421052,1.09204746735247,1.19256767095095,-0.00339956530931381,NA,NA,NA,NA,NA,NA,NA,0.00140683985579968,0.836353428124524,413
"logkpl ~ MWa + Skin.thicknessj",-481.738041440909,1.0852420274778,0.937046974590061,0.318248333383729,0.101282001701521,971.476082881817,2,-2.00416181972021,1.09034907699168,1.18886110969662,-0.00340071713657179,NA,NA,NA,NA,NA,NA,NA,NA,0.832923215468727,414
"logkpl ~ MWa + Texpi",-481.787164228053,1.08540811530447,0.937525502720643,0.317815822598233,0.101006897093791,971.574328456105,2,-2.32854174145109,1.09051594641244,1.18922502937982,-0.00344659466336657,NA,NA,NA,NA,NA,NA,NA,0.00135296579103439,NA,415
"logkpl ~ MWa",-481.792613717137,1.08542654200193,0.937053626417322,0.317767797110186,0.100976372880261,969.585227434275,1,-1.91617090998758,1.0888238164812,1.18553730333669,-0.00344751702763629,NA,NA,NA,NA,NA,NA,NA,NA,NA,416
